week_end_date,state,covid_19_deaths,total_deaths,percent_of_expected_deaths,pneumonia_deaths,pneumonia_and_covid_19_deaths,influenza_deaths,pneumonia_influenza_or_covid_19_deaths,state_abbrv,weekly_actual_days_reporting_any_data,weekly_percent_days_reporting_any_data,num_hospitals_previous_day_admission_adult_covid_confirmed,num_hospitals_previous_day_admission_pediatric_covid_confirmed,num_hospitals_previous_day_admission_influenza_confirmed,num_hospitals_total_patients_hospitalized_confirmed_influenza,num_hospitals_icu_patients_confirmed_influenza,num_hospitals_inpatient_beds,num_hospitals_total_icu_beds,num_hospitals_inpatient_beds_used,num_hospitals_icu_beds_used,num_hospitals_percent_inpatient_beds_occupied,num_hospitals_percent_staff_icu_beds_occupied,num_hospitals_percent_inpatient_beds_covid,num_hospitals_percent_inpatient_beds_influenza,num_hospitals_percent_staff_icu_beds_covid,num_hospitals_percent_icu_beds_influenza,num_hospitals_admissions_all_covid_confirmed,num_hospitals_total_patients_hospitalized_covid_confirmed,num_hospitals_staff_icu_patients_covid_confirmed,avg_admissions_adult_covid_confirmed,total_admissions_adult_covid_confirmed,avg_admissions_pediatric_covid_confirmed,total_admissions_pediatric_covid_confirmed,avg_admissions_all_covid_confirmed,total_admissions_all_covid_confirmed,avg_admissions_all_influenza_confirmed,total_admissions_all_influenza_confirmed,avg_total_patients_hospitalized_covid_confirmed,avg_total_patients_hospitalized_influenza_confirmed,avg_staff_icu_patients_covid_confirmed,avg_icu_patients_influenza_confirmed,avg_inpatient_beds,avg_total_icu_beds,avg_inpatient_beds_used,avg_icu_beds_used,avg_percent_inpatient_beds_occupied,avg_percent_staff_icu_beds_occupied,avg_percent_inpatient_beds_covid,avg_percent_inpatient_beds_influenza,avg_percent_staff_icu_beds_covid,avg_percent_icu_beds_influenza,percent_adult_covid_admissions,percent_pediatric_covid_admissions,percent_hospitals_previous_day_admission_adult_covid_confirmed,percent_hospitals_previous_day_admission_pediatric_covid_confirmed,percent_hospitals_previous_day_admission_influenza_confirmed,percent_hospitals_total_patients_hospitalized_confirmed_influenza,percent_hospitals_icu_patients_confirmed_influenza,percent_hospitals_inpatient_beds,percent_hospitals_total_icu_beds,percent_hospitals_inpatient_beds_used,percent_hospitals_icu_beds_used,percent_hospitals_percent_inpatient_beds_occupied,percent_hospitals_percent_staff_icu_beds_occupied,percent_hospitals_percent_inpatient_beds_covid,percent_hospitals_percent_inpatient_beds_influenza,percent_hospitals_percent_staff_icu_beds_covid,percent_hospitals_percent_icu_beds_influenza,percent_hospitals_admissions_all_covid_confirmed,percent_hospitals_total_patients_hospitalized_covid_confirmed,percent_hospitals_staff_icu_patients_covid_confirmed
2024-07-20T04:00:00Z,South Dakota,NA,153,108,NA,0,0,NA,SD,120,0.3061,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,9,0,0,1,9,0,0,4,0,0,0,323,17,125,6,0.3868,0.3651,0.0131,0,0.0238,0,1,0,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393
2024-07-27T04:00:00Z,South Dakota,NA,166,112,12,NA,0,14,SD,114,0.2908,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,4,0,0,1,4,0,0,2,0,0,0,318,17,121,6,0.3784,0.3474,0.0053,0,0,0,1,0,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393
2024-08-03T04:00:00Z,South Dakota,NA,147,97,NA,0,NA,11,SD,111,0.2832,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,3,0,1,1,4,0,0,1,0,0,0,311,17,108,6,0.3461,0.382,0.0036,0,0,0,0.75,0.25,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214
2024-08-10T04:00:00Z,South Dakota,NA,149,97,NA,0,0,10,SD,116,0.2959,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,5,0,0,1,5,0,0,3,0,0,0,327,19,120,6,0.3637,0.3146,0.0093,0,0,0,1,0,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393
2024-08-17T04:00:00Z,South Dakota,NA,144,97,NA,NA,0,10,SD,113,0.2883,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,6,0,0,1,6,0,1,5,0,0,0,320,19,113,6,0.353,0.2993,0.0144,8e-4,0,0,1,0,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214
2024-08-24T04:00:00Z,South Dakota,NA,119,83,NA,0,NA,12,SD,116,0.2959,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,4,0,1,1,5,0,0,2,0,0,0,327,19,129,9,0.3922,0.4654,0.0061,0,0,0,0.8,0.2,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214
2024-08-31T04:00:00Z,South Dakota,NA,77,51,NA,NA,0,NA,SD,115,0.2934,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,6,0,0,1,6,0,1,3,0,0,0,326,19,126,7,0.3854,0.3622,0.0087,5e-4,0,0,1,0,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393
2024-09-07T04:00:00Z,South Dakota,0,17,12,NA,0,0,NA,SD,112,0.2857,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,8,0,0,1,8,0,0,4,0,0,0,321,19,117,6,0.3634,0.2942,0.0138,0,0.0079,0,1,0,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214,0.3214
2020-08-08T04:00:00Z,Tennessee,178,1707,127,174,89,NA,264,TN,714,0.9533,99,99,0,0,0,99,102,99,95,99,95,97,0,95,0,99,100,95,134,941,3,18,137,959,NA,NA,1042,NA,345,NA,16174,3195,9811,1877,0.6064,0.6127,0.0634,NA,0.1126,NA,0.9812,0.0188,0.9252,0.9252,0,0,0,0.9252,0.9533,0.9252,0.8879,0.9252,0.8879,0.9065,0,0.8879,0,0.9252,0.9346,0.8879
2020-08-15T04:00:00Z,Tennessee,178,1678,129,184,96,0,266,TN,714,0.9533,100,99,0,0,0,100,102,100,95,100,95,98,0,96,0,100,100,96,124,866,3,22,127,888,NA,NA,1058,NA,331,NA,16710,3221,10393,1917,0.6219,0.6161,0.0626,NA,0.1063,NA,0.9752,0.0248,0.9346,0.9252,0,0,0,0.9346,0.9533,0.9346,0.8879,0.9346,0.8879,0.9159,0,0.8972,0,0.9346,0.9346,0.8972
2020-08-22T04:00:00Z,Tennessee,140,1687,125,166,67,0,239,TN,714,0.9533,101,100,0,0,0,100,102,100,97,100,97,99,0,97,0,101,101,97,107,749,1,8,108,757,NA,NA,969,NA,285,NA,16555,3226,10281,1912,0.6207,0.6089,0.058,NA,0.0907,NA,0.9894,0.0106,0.9439,0.9346,0,0,0,0.9346,0.9533,0.9346,0.9065,0.9346,0.9065,0.9252,0,0.9065,0,0.9439,0.9439,0.9065
2020-08-29T04:00:00Z,Tennessee,181,1709,127,192,93,0,280,TN,716,0.9559,103,101,1,1,1,102,102,102,100,102,100,102,1,100,1,103,103,100,102,714,2,14,104,728,0,0,867,0,282,0,16951,3228,10625,1979,0.6265,0.6179,0.051,0,0.0879,0,0.9808,0.0192,0.9626,0.9439,0.0093,0.0093,0.0093,0.9533,0.9533,0.9533,0.9346,0.9533,0.9346,0.9533,0.0093,0.9346,0.0093,0.9626,0.9626,0.9346
2020-09-05T04:00:00Z,Tennessee,151,1624,118,151,69,0,233,TN,720,0.9613,103,102,2,2,2,103,103,103,102,103,102,103,2,102,2,103,103,102,108,756,2,14,110,770,0,0,869,0,287,0,17316,3209,11027,2027,0.6368,0.6319,0.0502,0,0.0893,0,0.9818,0.0182,0.9626,0.9533,0.0187,0.0187,0.0187,0.9626,0.9626,0.9626,0.9533,0.9626,0.9533,0.9626,0.0187,0.9533,0.0187,0.9626,0.9626,0.9533
2020-09-12T04:00:00Z,Tennessee,185,1727,124,191,100,0,276,TN,722,0.964,104,103,1,1,1,104,104,104,102,104,102,104,1,103,1,104,104,103,95,662,1,9,96,671,0,0,821,0,269,0,17338,3208,10990,2021,0.6335,0.6314,0.0474,0,0.0839,NA,0.9866,0.0134,0.972,0.9626,0.0093,0.0093,0.0093,0.972,0.972,0.972,0.9533,0.972,0.9533,0.972,0.0093,0.9626,0.0093,0.972,0.972,0.9626
2020-09-19T04:00:00Z,Tennessee,155,1620,120,185,92,NA,249,TN,722,0.964,104,103,1,1,1,104,104,104,102,104,102,104,1,103,1,104,104,103,96,670,1,9,97,679,0,0,784,0,248,0,17056,3181,10877,1970,0.6374,0.621,0.046,0,0.0778,NA,0.9867,0.0133,0.972,0.9626,0.0093,0.0093,0.0093,0.972,0.972,0.972,0.9533,0.972,0.9533,0.972,0.0093,0.9626,0.0093,0.972,0.972,0.9626
2020-09-26T04:00:00Z,Tennessee,170,1743,128,205,100,0,275,TN,720,0.9613,103,102,2,2,2,103,103,103,102,103,102,103,2,102,2,103,103,102,100,698,1,10,101,708,0,0,761,0,249,0,17534,3198,11365,2032,0.6481,0.636,0.0434,0,0.0778,0,0.9859,0.0141,0.9626,0.9533,0.0187,0.0187,0.0187,0.9626,0.9626,0.9626,0.9533,0.9626,0.9533,0.9626,0.0187,0.9533,0.0187,0.9626,0.9626,0.9533
2020-10-03T04:00:00Z,Tennessee,135,1732,126,162,74,0,223,TN,725,0.968,104,104,2,2,2,104,104,104,104,104,104,104,2,104,2,104,104,104,106,744,1,10,108,754,0,0,819,0,254,0,17616,3195,11463,2005,0.6507,0.6276,0.0465,0,0.0796,0,0.9867,0.0133,0.972,0.972,0.0187,0.0187,0.0187,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.0187,0.972,0.0187,0.972,0.972,0.972
2020-10-10T04:00:00Z,Tennessee,183,1769,131,181,104,NA,261,TN,725,0.968,104,104,1,1,1,104,104,104,104,104,104,104,1,104,1,104,104,104,123,862,1,6,124,868,0,0,965,0,275,0,17381,3175,11223,1961,0.6456,0.6187,0.0555,0,0.0866,NA,0.9931,0.0069,0.972,0.972,0.0093,0.0093,0.0093,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.0093,0.972,0.0093,0.972,0.972,0.972
2020-10-17T04:00:00Z,Tennessee,229,1784,130,203,117,NA,317,TN,729,0.9733,105,105,5,5,5,104,105,104,104,104,104,104,5,104,5,105,105,104,149,1043,1,10,150,1053,0,0,1118,0,320,0,17616,3178,11580,2087,0.6573,0.6698,0.0631,0,0.1029,0,0.9905,0.0095,0.9813,0.9813,0.0467,0.0467,0.0467,0.972,0.9813,0.972,0.972,0.972,0.972,0.972,0.0467,0.972,0.0467,0.9813,0.9813,0.972
2020-10-24T04:00:00Z,Tennessee,237,1788,123,240,117,NA,360,TN,729,0.9733,105,105,105,105,105,105,105,105,104,105,104,105,105,104,105,105,105,104,165,1153,1,7,166,1160,3,19,1246,8,369,2,17597,3204,11671,2182,0.6632,0.697,0.0708,5e-4,0.1179,5e-4,0.994,0.006,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.972,0.9813,0.972,0.9813,0.9813,0.972,0.9813,0.9813,0.9813,0.972
2020-10-31T04:00:00Z,Tennessee,261,1841,134,236,147,0,350,TN,734,0.98,105,105,105,105,105,105,105,105,104,105,104,105,105,104,105,105,105,104,179,1256,2,13,181,1269,3,20,1354,11,390,3,17721,3232,11838,2204,0.668,0.6978,0.0764,6e-4,0.1234,8e-4,0.9898,0.0102,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.972,0.9813,0.972,0.9813,0.9813,0.972,0.9813,0.9813,0.9813,0.972
2020-11-07T05:00:00Z,Tennessee,283,1815,128,234,147,NA,372,TN,735,0.9813,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,177,1238,1,7,178,1245,3,22,1445,13,426,4,17834,3268,11987,2217,0.6721,0.6826,0.081,7e-4,0.1311,0.0012,0.9944,0.0056,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813
2020-11-14T05:00:00Z,Tennessee,311,1935,133,258,164,0,405,TN,735,0.9813,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,224,1566,3,21,227,1587,5,32,1652,17,462,6,17858,3281,12038,2252,0.674,0.6863,0.0925,9e-4,0.1407,0.0017,0.9868,0.0132,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813
2020-11-21T05:00:00Z,Tennessee,412,2001,135,310,227,NA,496,TN,731,0.976,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,258,1807,1,8,259,1815,6,39,1908,19,506,4,17853,3271,12212,2287,0.6841,0.6992,0.1069,0.001,0.1548,0.0011,0.9956,0.0044,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813
2020-11-28T05:00:00Z,Tennessee,452,1919,130,328,244,NA,537,TN,728,0.972,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,263,1843,3,19,266,1862,5,32,2090,17,533,6,17881,3256,11903,2298,0.6657,0.7057,0.1169,0.001,0.1636,0.0019,0.9898,0.0102,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
2020-12-05T05:00:00Z,Tennessee,528,2200,144,361,266,NA,624,TN,728,0.972,104,104,104,104,104,104,104,104,102,104,102,104,104,102,104,104,104,102,307,2151,4,27,311,2178,3,20,2372,14,587,3,17670,3217,11938,2243,0.6758,0.6992,0.1343,8e-4,0.183,8e-4,0.9876,0.0124,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.9533,0.972,0.9533,0.972,0.972,0.9533,0.972,0.972,0.972,0.9533
2020-12-12T05:00:00Z,Tennessee,529,2188,141,384,285,0,628,TN,728,0.972,104,104,104,104,104,104,104,104,103,104,103,104,104,103,104,104,104,103,348,2439,4,28,352,2467,3,18,2540,17,613,3,17337,3231,11852,2262,0.6837,0.7029,0.1465,0.001,0.1907,8e-4,0.9887,0.0113,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.9626,0.972,0.9626,0.972,0.972,0.9626,0.972,0.972,0.972,0.9626
2020-12-19T05:00:00Z,Tennessee,603,2174,145,393,300,NA,696,TN,728,0.972,104,104,104,104,104,103,104,103,103,103,103,103,103,103,104,104,104,103,379,2651,2,15,381,2666,3,22,2770,14,676,2,17238,3261,12108,2291,0.7024,0.7141,0.1567,7e-4,0.2108,5e-4,0.9944,0.0056,0.972,0.972,0.972,0.972,0.972,0.9626,0.972,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.972,0.972,0.972,0.9626
2020-12-26T05:00:00Z,Tennessee,701,2361,151,464,372,NA,793,TN,728,0.972,104,104,104,104,104,102,104,102,102,102,102,102,102,102,104,104,104,102,340,2379,5,35,345,2414,5,34,2790,24,672,4,17094,3256,11121,2154,0.6507,0.6863,0.1589,0.0014,0.2141,0.0012,0.9855,0.0145,0.972,0.972,0.972,0.972,0.972,0.9533,0.972,0.9533,0.9533,0.9533,0.9533,0.9533,0.9533,0.9533,0.972,0.972,0.972,0.9533
2021-01-02T05:00:00Z,Tennessee,680,2365,151,451,338,NA,794,TN,728,0.972,104,104,104,104,104,102,104,102,103,102,103,102,102,103,104,104,104,103,384,2689,4,28,388,2717,4,31,3052,23,711,2,17204,3265,11663,2199,0.6779,0.6986,0.1723,0.0013,0.2258,6e-4,0.9897,0.0103,0.972,0.972,0.972,0.972,0.972,0.9533,0.972,0.9533,0.9626,0.9533,0.9626,0.9533,0.9533,0.9626,0.972,0.972,0.972,0.9626
2021-01-09T05:00:00Z,Tennessee,772,2427,149,490,390,NA,873,TN,728,0.972,104,104,104,104,104,103,104,103,101,103,101,103,103,101,104,104,104,101,365,2553,4,29,369,2582,3,23,3154,16,689,2,16954,3251,11596,2140,0.6844,0.6958,0.1816,9e-4,0.2241,5e-4,0.9888,0.0112,0.972,0.972,0.972,0.972,0.972,0.9626,0.972,0.9626,0.9439,0.9626,0.9439,0.9626,0.9626,0.9439,0.972,0.972,0.972,0.9439
2021-01-16T05:00:00Z,Tennessee,681,2306,143,447,354,NA,775,TN,729,0.9733,105,105,105,105,105,105,105,105,104,105,104,105,105,104,105,105,105,104,293,2050,4,26,297,2076,4,28,2822,13,646,2,17485,3255,11761,2179,0.6726,0.7249,0.1586,7e-4,0.2153,7e-4,0.9875,0.0125,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.972,0.9813,0.972,0.9813,0.9813,0.972,0.9813,0.9813,0.9813,0.972
2021-01-23T05:00:00Z,Tennessee,636,2289,144,446,335,0,747,TN,730,0.9746,105,105,105,105,105,105,105,105,104,105,104,105,105,104,105,105,105,104,228,1593,2,16,230,1609,3,24,2347,17,598,4,17932,3267,12551,2365,0.6999,0.7409,0.1309,0.001,0.1877,0.0012,0.9901,0.0099,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.972,0.9813,0.972,0.9813,0.9813,0.972,0.9813,0.9813,0.9813,0.972
2021-01-30T05:00:00Z,Tennessee,494,2083,137,354,255,0,593,TN,729,0.9733,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,178,1243,3,21,181,1264,4,31,1782,15,489,4,17873,3249,12389,2362,0.6931,0.7274,0.0997,8e-4,0.1505,0.0013,0.9834,0.0166,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813,0.9813
2021-02-06T05:00:00Z,Tennessee,348,1951,128,276,191,0,433,TN,728,0.972,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,151,1056,2,17,153,1073,6,40,1384,20,403,5,17838,3231,11961,2239,0.6705,0.693,0.0776,0.0011,0.1246,0.0014,0.9842,0.0158,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
2021-02-13T05:00:00Z,Tennessee,246,1774,111,225,125,NA,349,TN,728,0.972,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,125,873,3,18,127,891,4,29,1165,19,330,5,17811,3222,11874,2214,0.6667,0.6872,0.0654,0.0011,0.1023,0.0014,0.9798,0.0202,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
2021-02-20T05:00:00Z,Tennessee,245,1795,116,219,132,NA,334,TN,728,0.972,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,103,719,2,11,104,730,3,24,1011,14,284,4,17767,3209,11838,2182,0.6663,0.6799,0.0569,8e-4,0.0886,0.0012,0.9849,0.0151,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
2021-02-27T05:00:00Z,Tennessee,174,1756,117,169,90,NA,255,TN,728,0.972,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,117,817,3,22,120,839,2,11,904,17,251,3,17830,3255,11930,2216,0.6691,0.6807,0.0507,9e-4,0.0771,0.0011,0.9738,0.0262,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
2021-03-06T05:00:00Z,Tennessee,153,1662,113,153,84,NA,225,TN,728,0.972,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,78,548,2,14,80,562,3,20,792,12,228,2,17837,3261,12085,2235,0.6775,0.6854,0.0444,7e-4,0.0698,7e-4,0.9751,0.0249,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972
2021-03-13T05:00:00Z,Tennessee,155,1603,110,161,76,NA,241,TN,728,0.972,103,103,103,103,103,104,104,104,103,104,103,103,103,103,103,103,103,103,75,524,0,3,75,527,4,27,647,11,192,2,17783,3255,11979,2204,0.6736,0.6772,0.0364,6e-4,0.0591,7e-4,0.9943,0.0057,0.9626,0.9626,0.9626,0.9626,0.9626,0.972,0.972,0.972,0.9626,0.972,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626
2021-03-20T04:00:00Z,Tennessee,99,1579,107,123,45,0,177,TN,724,0.9666,103,103,103,103,103,104,104,104,103,104,103,103,103,103,103,103,103,103,82,573,1,8,83,581,3,21,644,13,193,4,17809,3253,11900,2194,0.6682,0.6744,0.0362,7e-4,0.0594,0.0011,0.9862,0.0138,0.9626,0.9626,0.9626,0.9626,0.9626,0.972,0.972,0.972,0.9626,0.972,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626
2021-03-27T04:00:00Z,Tennessee,124,1652,114,163,77,NA,213,TN,721,0.9626,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,99,693,2,16,101,709,4,26,745,18,224,4,17843,3254,11887,2237,0.6662,0.6873,0.0418,0.001,0.0688,0.0012,0.9774,0.0226,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626
2021-04-03T04:00:00Z,Tennessee,104,1568,107,134,55,NA,185,TN,721,0.9626,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,94,655,2,17,96,672,3,21,769,16,247,7,17838,3240,11712,2213,0.6566,0.683,0.0431,9e-4,0.0762,0.0022,0.9747,0.0253,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626
2021-04-10T04:00:00Z,Tennessee,128,1693,115,158,71,0,215,TN,721,0.9626,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,98,689,2,11,100,700,3,19,775,17,237,5,17795,3238,12058,2251,0.6776,0.6952,0.0436,9e-4,0.0733,0.0016,0.9843,0.0157,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626
2021-04-17T04:00:00Z,Tennessee,104,1615,111,147,59,0,192,TN,721,0.9626,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,100,698,1,4,100,702,4,25,768,13,236,3,17848,3238,12356,2301,0.6923,0.7105,0.043,7e-4,0.0728,0.001,0.9943,0.0057,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626
2021-04-24T04:00:00Z,Tennessee,125,1670,119,148,67,0,206,TN,721,0.9626,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,99,696,2,17,102,713,3,19,819,13,243,3,17859,3247,12346,2279,0.6913,0.702,0.0459,7e-4,0.0748,0.0011,0.9762,0.0238,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626
2021-05-01T04:00:00Z,Tennessee,115,1648,113,138,57,0,196,TN,721,0.9626,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,89,620,2,14,91,634,2,13,777,13,234,4,17876,3245,12335,2264,0.69,0.6977,0.0435,7e-4,0.0722,0.0012,0.9779,0.0221,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626
2021-05-08T04:00:00Z,Tennessee,113,1644,118,133,60,NA,187,TN,721,0.9626,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,78,547,2,15,80,562,2,13,729,21,247,1,17867,3257,12264,2266,0.6864,0.6958,0.0408,0.0012,0.0759,3e-4,0.9733,0.0267,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626
2021-05-15T04:00:00Z,Tennessee,115,1641,119,140,66,NA,189,TN,721,0.9626,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,72,502,1,10,73,512,3,24,665,8,243,1,17884,3252,12311,2295,0.6884,0.7057,0.0372,5e-4,0.0747,4e-4,0.9805,0.0195,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626
2021-05-22T04:00:00Z,Tennessee,103,1573,114,154,63,0,194,TN,721,0.9626,103,103,103,103,103,103,103,103,102,103,102,103,103,102,103,103,103,102,54,381,1,5,55,386,1,9,564,9,202,2,17900,3252,12387,2300,0.692,0.7078,0.0315,5e-4,0.062,6e-4,0.987,0.013,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9533,0.9626,0.9533,0.9626,0.9626,0.9533,0.9626,0.9626,0.9626,0.9533
2021-05-29T04:00:00Z,Tennessee,78,1539,111,132,42,0,168,TN,721,0.9626,103,103,103,103,103,103,103,103,102,103,102,103,103,102,103,103,103,102,51,355,3,18,53,373,1,5,504,5,184,1,17918,3253,12297,2304,0.6863,0.7089,0.0281,3e-4,0.0565,4e-4,0.9517,0.0483,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9626,0.9533,0.9626,0.9533,0.9626,0.9626,0.9533,0.9626,0.9626,0.9626,0.9533
2021-06-05T04:00:00Z,Tennessee,69,1548,112,114,42,0,141,TN,725,0.968,104,104,104,104,104,104,104,104,103,104,103,104,104,103,104,104,104,103,36,255,1,7,37,262,4,26,434,2,162,1,17834,3249,12108,2311,0.679,0.7123,0.0243,1e-4,0.0499,4e-4,0.9733,0.0267,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.972,0.9626,0.972,0.9626,0.972,0.972,0.9626,0.972,0.972,0.972,0.9626
